Status,Progress,Duration (in seconds),Finished...4,ResponseId,ExternalReference,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,gender,education,employment,employed_job,ethnic,religion,religion_DO_1,religion_DO_2,religion_DO_3,religion_DO_4,religion_DO_5,religion_DO_6,income,governorate,emigrate_thoughts,emigrated,emigrate_country,immigrate_country,pol_ideo_1,pol_ideo_other_1,pol_ideo_other_2,pol_ideo_other_3,pol_ideo_other_4,pol_ideo_other_5,pol_ideo_other_6,pol_ideo_other_7,kais_direct,kais_rr,connections_self_1,connections_benefit_1,connections_meeting_1,vote_pres,party,entrep_pay_bribes_1,gov_pos_role,blame_crisis_1,blame_crisis_2,blame_crisis_3,blame_crisis_4,blame_crisis_5,blame_crisis_6,blame_crisis_7,blame_crisis_8,blame_crisis_9,traits1a,traits1b,country_surv,Create New Field or Choose From Dropdown...,traits2a,traits2b,traits3a,traits3b,traits4a,traits4b,Language,Finished...69,surveychannel,FL_36_DO_FL_37,FL_36_DO_FL_38,FL_36_DO_FL_56,FL_73_DO_FL_74,FL_73_DO_FL_75,FL_73_DO_FL_76,FL_78_DO_FL_79,FL_78_DO_FL_80,FL_78_DO_FL_81,FL_63_DO_saied_nonsensitive,FL_63_DO_saied_sensitive,FL_25_DO_PrimeControl,FL_25_DO_PrimePolitics,consent_agree
IP Address,100,1665,TRUE,R_BukSpwqIb5Q8Vz3,R_2DUJIq8GNa1E26t,email,FR,NA,NA,NA,NA,NA,Male,University,Employed,Employee,Arab,Muslim,2,1,6,5,4,3,1400 TND to 2800 TND,Tunis,No,NA,NA,NA,30,80,90,NA,90,20,50,NA,NA,Both statements are true OR neither is true.,NA,NA,NA,Yes,No,NA,Strongly disagree,5,3,1,2,4,9,7,6,8,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,891,TRUE,R_2pMpTcILK74M160,R_2UhYgpSK224H7FT,gl,FR,NA,NA,NA,NA,NA,Female,Postgraduate,Employed,Employee,Arab,Muslim,3,2,1,4,5,6,500 TND to 1400 TND,Nabeul,Yes,No,NA,NA,81,72,52,49,100,14,36,53,No,NA,4,6,5,Yes,No,31,Somewhat disagree,2,4,7,5,6,9,8,3,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,800,TRUE,R_tSQrYnJhjYXgJZn,R_2y47CoTOgMBgv6J,gl,AR,NA,NA,NA,NA,NA,Female,Postgraduate,Employed,Employee,Arab,Muslim,2,6,1,5,3,4,500 TND to 1400 TND,Tunis,Yes,No,NA,NA,80,48,61,68,100,26,26,39,No,NA,0,NA,1,Yes,No,7,Somewhat disagree,3,2,6,5,4,9,8,7,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,I agree
IP Address,100,2907,TRUE,R_2woveTi5sEJkrRk,R_3NxQglHZVLk3zyc,gl,FR,NA,NA,NA,NA,NA,Male,University,Unemployed,NA,NA,Christian,4,1,6,3,5,2,0 to 500 TND,Ariana,Yes,Yes,Côte d'Ivoire,Tunisia,28,76,NA,90,84,NA,NA,33,NA,One of the two statements is true.,2,2,2,No,No,29,Somewhat agree,1,2,3,4,5,6,7,8,9,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,639,TRUE,R_2dYHnBxlIl3JlDR,R_3IahvH28Sx4PUMa,email,FR,NA,NA,NA,NA,NA,Male,Postgraduate,Employed,Employee,Arab,Muslim,6,2,5,1,4,3,500 TND to 1400 TND,Ariana,No,NA,NA,NA,50,60,0,25,100,0,31,31,NA,One of the two statements is true.,NA,NA,5,Yes,No,50,Strongly disagree,4,3,6,8,9,7,5,2,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,I agree
IP Address,100,939,TRUE,R_27WFr2dHXrOJDaA,R_1DVhpqieTksuO1h,gl,FR,NA,NA,NA,NA,NA,Male,University,Pensioner/retired/disabled,NA,Arab,Muslim,6,1,5,2,4,3,0 to 500 TND,Tunis,No,NA,NA,NA,60,59,52,NA,NA,NA,NA,0,Yes,NA,0,NA,0,No,No,NA,Somewhat disagree,1,5,8,6,2,9,7,4,3,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,31313,TRUE,R_3qJsyKjdLhjPjFA,R_1BRS4jItZiWMO1K,gl,AR,NA,NA,NA,NA,NA,Female,Secondary,Other,NA,Arab,Muslim,3,6,5,2,4,1,0 to 500 TND,Sfax,Yes,No,NA,NA,NA,NA,0,2,0,0,1,0,No,NA,0,NA,NA,No,No,NA,Somewhat disagree,1,2,4,6,7,3,8,5,9,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,11866,TRUE,R_3NFfTL5KaIzgkr8,R_3s1g1skxZemGIHd,gl,FR,NA,NA,NA,NA,NA,Male,Postgraduate,Pensioner/retired/disabled,NA,Berber,Muslim,3,2,6,5,1,4,2800 TND to 5500 TND,Sfax,No,NA,NA,NA,NA,92,81,23,94,50,37,30,NA,Both statements are true OR neither is true.,5,0,3,Yes,No,21,Somewhat disagree,4,7,1,5,6,9,8,3,2,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,1282,TRUE,R_1cYvJigGlZW52fH,R_22XngR62FMsSHq8,gl,FR,NA,NA,NA,NA,NA,Male,University,Employed,Employee,Berber,Atheist/Non-religious,4,3,5,2,1,6,1400 TND to 2800 TND,Sousse,Yes,No,NA,NA,10,80,35,50,90,40,15,0,Yes,NA,6,NA,6,No,Yes,NA,Strongly disagree,1,8,5,3,2,9,7,4,6,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,922,TRUE,R_zUsgYoddUZf6z1n,R_2mgy3N1vYA0gd3j,gl,FR,NA,NA,NA,NA,NA,Other:,University,Employed,Employee,Arab,Animist (paganism),2,3,4,5,1,6,500 TND to 1400 TND,Tunis,Yes,No,NA,NA,83,28,54,64,0,57,77,28,NA,One of the two statements is true.,NA,NA,1,No,No,21,Strongly disagree,1,6,5,7,8,4,2,3,9,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,I agree
IP Address,100,6202,TRUE,R_1GDIZdY1IV0WhVW,R_1K23AhuwN8aDnrS,gl,FR,NA,NA,NA,NA,NA,Male,University,Employed,Employee,Arab,Muslim,2,4,6,5,3,1,Above 27000 TND,Tunis,Yes,No,NA,NA,100,100,100,100,0,100,100,100,Yes,NA,10,NA,10,Yes,No,100,Strongly Agree,7,4,1,5,2,6,9,3,8,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,15674,TRUE,R_25TrQxYBoU1SBQi,R_2dgakHINr53eb3r,gl,FR,NA,NA,NA,NA,NA,Female,Postgraduate,Pensioner/retired/disabled,NA,Berber,Atheist/Non-religious,4,1,6,3,5,2,2800 TND to 5500 TND,Médenine,Yes,Yes,Tunisia,United States of America,30,80,70,40,100,73,76,79,NA,Both statements are true OR neither is true.,NA,NA,3,Yes,No,NA,Strongly disagree,3,2,6,5,4,9,8,7,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,786,TRUE,R_2SoVjwT2zaEyi87,R_sp6SKJB9gGK5EEV,gl,FR,NA,NA,NA,NA,NA,Male,University,Unemployed,NA,Arab,Muslim,4,5,3,2,6,1,0 to 500 TND,Kasserine,Yes,No,NA,NA,74,87,12,12,3,19,24,4,NA,Both statements are true OR neither is true.,NA,NA,NA,Yes,Yes,NA,Somewhat disagree,6,1,9,4,5,8,7,3,2,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,1044,TRUE,R_b88nUQ6d99mmITL,R_01ZNHxRatm9JhU5,email,FR,NA,NA,NA,NA,NA,Male,Postgraduate,Pensioner/retired/disabled,NA,Arab,Muslim,6,4,3,5,1,2,1400 TND to 2800 TND,Nabeul,No,NA,NA,NA,19,100,72,96,100,85,0,0,Yes,NA,1,1,8,Yes,No,6,Somewhat disagree,2,3,4,6,7,9,8,5,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,1634,TRUE,R_3ISGEBfumaXl6Cf,R_07AeeKCVuveGTRv,gl,FR,NA,NA,NA,NA,NA,Female,University,Pensioner/retired/disabled,NA,Arab,Muslim,1,6,2,3,5,4,500 TND to 1400 TND,Ariana,No,NA,NA,NA,60,71,63,26,97,32,NA,NA,No,NA,2,NA,8,Yes,No,NA,Somewhat agree,4,1,7,6,3,8,9,5,2,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,193,TRUE,R_2CHv4IGWjc7FvzI,R_2AKLSISE8l3nYFT,gl,FR,NA,NA,NA,NA,NA,Female,Secondary,Homemaker,NA,Arab,Muslim,4,1,2,5,3,6,1400 TND to 2800 TND,Ben Arous,No,NA,NA,NA,83,80,85,NA,82,35,71,100,No,NA,3,3,4,Yes,No,63,Somewhat disagree,7,1,2,3,5,8,6,4,9,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,1440,TRUE,R_1msH8yDG6nPMwWh,R_22Juc4CbMbmDx20,gl,AR,NA,NA,NA,NA,NA,Male,University,Employed,Employee,NA,Atheist/Non-religious,1,6,3,5,4,2,500 TND to 1400 TND,Sfax,No,NA,NA,NA,16,35,49,100,100,NA,47,35,No,NA,1,NA,0,Yes,No,4,Somewhat agree,3,2,5,8,4,7,6,9,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,1831,TRUE,R_Qgl4OgxYXr1eitP,R_29sQpXU4fVQ7wV7,email,FR,NA,NA,NA,NA,NA,Male,Postgraduate,Pensioner/retired/disabled,NA,Berber,Muslim,4,3,6,5,2,1,1400 TND to 2800 TND,Tunis,Yes,No,NA,NA,NA,NA,33,2,0,0,0,24,No,NA,3,1,1,No,No,39,Strongly disagree,1,2,3,4,5,6,7,8,9,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,544,TRUE,R_27QAcP5UpmOjJzy,R_7UnOibNxft80mxb,email,EN,NA,NA,NA,NA,NA,Male,University,Unemployed,NA,Arab,Muslim,1,3,5,4,2,6,0 to 500 TND,Sousse,Yes,No,NA,NA,0,4,100,0,100,100,100,0,NA,One of the two statements is true.,0,NA,2,No,No,61,Strongly disagree,5,3,2,7,4,9,8,6,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,EN,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,I agree
IP Address,100,404,TRUE,R_3KI0EM31GaONE31,R_3fHmJwtVcxCtz2S,gl,FR,NA,NA,NA,NA,NA,Male,Postgraduate,Employed,Employee,Arab,Muslim,5,1,6,3,4,2,1400 TND to 2800 TND,Kairouan,Yes,No,NA,NA,52,60,37,29,100,1,20,16,No,NA,1,1,10,Yes,No,22,Strongly Agree,2,3,8,4,5,7,9,6,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,I agree
IP Address,100,600,TRUE,R_3F4FWjEjblxj6WB,R_1GDZObZW7L75W0n,email,AR,NA,NA,NA,NA,NA,Male,Secondary,Employed,Employee,Arab,Muslim,5,2,4,3,1,6,500 TND to 1400 TND,Béja,Yes,No,NA,NA,60,80,35,33,8,0,0,20,No,NA,5,6,6,Yes,No,10,Somewhat agree,1,3,5,6,4,9,7,8,2,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,AR,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,I agree
IP Address,100,387,TRUE,R_7VZr4wMV0It03Qd,R_1NlbH76p18J5mtL,gl,FR,NA,NA,NA,NA,NA,Female,University,Unemployed,NA,Arab,Muslim,1,5,4,3,6,2,0 to 500 TND,Bizerte,No,NA,NA,NA,0,97,4,2,0,0,0,0,No,NA,NA,NA,NA,Yes,No,NA,Strongly disagree,2,3,9,7,6,8,5,1,4,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,1028,TRUE,R_2PzHIcY2f0kkimy,R_27fmYimJIWUBvci,gl,FR,NA,NA,NA,NA,NA,Female,Post secondary or equivalent,Student,NA,Arab,Muslim,4,2,6,1,3,5,2800 TND to 5500 TND,Sfax,Yes,No,NA,NA,51,88,84,45,100,70,100,100,NA,Both statements are true OR neither is true.,4,4,0,No,No,40,Somewhat agree,5,4,8,1,2,9,7,6,3,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,1377,TRUE,R_263HdCtAYrUMpIM,R_3Jeld03e4Qc2IQ1,email,FR,NA,NA,NA,NA,NA,Male,University,Employed,Employee,Arab,Muslim,3,2,6,5,1,4,500 TND to 1400 TND,Ben Arous,No,NA,NA,NA,60,40,NA,70,0,80,NA,NA,NA,One of the two statements is true.,1,NA,1,Yes,No,5,Somewhat disagree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,366,TRUE,R_cGtfGwIoWXzN2Qp,R_22txoFfF3dLsEag,email,AR,NA,NA,NA,NA,NA,Male,Postgraduate,Employed,Employee,Arab,Muslim,2,1,3,4,6,5,500 TND to 1400 TND,Gafsa,Yes,No,NA,NA,82,70,21,28,7,0,0,0,Yes,NA,NA,NA,NA,Yes,No,70,Strongly disagree,2,3,1,4,5,9,8,7,6,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,AR,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,I agree
IP Address,100,815,TRUE,R_1r7GMfg1uzeArV9,R_2PzgVIye0NRVKzO,email,FR,NA,NA,NA,NA,NA,Male,Postgraduate,Other,NA,Arab,Muslim,5,2,3,1,4,6,2800 TND to 5500 TND,Monastir,Yes,No,NA,NA,26,89,35,89,100,24,0,1,NA,One of the two statements is true.,NA,NA,1,Yes,No,NA,Strongly disagree,3,2,4,5,8,6,9,7,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,I agree
IP Address,100,454,TRUE,R_3kmMhPhhKqUuxvz,R_1LujerFglQtdZEp,gl,FR,NA,NA,NA,NA,NA,Male,Postgraduate,Employed,Employee,Arab,Muslim,4,2,3,1,6,5,1400 TND to 2800 TND,Nabeul,Yes,No,NA,NA,56,100,NA,4,4,2,NA,0,NA,One of the two statements is true.,5,5,3,Yes,No,NA,Somewhat agree,2,5,4,8,9,3,7,6,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,1280,TRUE,R_2zJ67pqZANn4N11,R_338bWR66eS8oQBY,email,FR,NA,NA,NA,NA,NA,Male,Postgraduate,Employed,Employee,Arab,Muslim,1,2,5,6,3,4,2800 TND to 5500 TND,Sousse,Yes,No,NA,NA,2,69,60,27,90,NA,86,13,Yes,NA,0,NA,5,Yes,No,NA,Somewhat disagree,6,2,3,4,7,8,9,1,5,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,1650,TRUE,R_2SDO07bI24cVwLQ,R_6XL97uocUyhHJ5v,email,FR,NA,NA,NA,NA,NA,Male,Postgraduate,Pensioner/retired/disabled,NA,Berber,Atheist/Non-religious,4,2,3,5,6,1,1400 TND to 2800 TND,Médenine,Yes,No,NA,NA,10,100,90,NA,100,3,4,1,NA,One of the two statements is true.,10,NA,NA,Yes,No,NA,Strongly disagree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,1638,TRUE,R_VIKvrK2Yg9s8nfz,R_rezJCq7Xss901AR,gl,EN,NA,NA,NA,NA,NA,Male,Secondary,Employed,Employee,Arab,Muslim,1,2,5,6,4,3,500 TND to 1400 TND,Jendouba,Yes,No,NA,NA,29,0,84,83,90,NA,NA,NA,Yes,NA,3,0,10,Yes,No,85,Strongly Agree,2,3,1,4,6,7,8,5,9,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,EN,1,whatsapp,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,I agree
IP Address,100,2911,TRUE,R_2ZJjlD57OMxy9rd,R_6WN2Qc8VY7KUluF,gl,FR,NA,NA,NA,NA,NA,Male,Postgraduate,Other,NA,Berber,Muslim,6,2,5,4,1,3,2800 TND to 5500 TND,Tunis,Yes,No,NA,NA,25,35,75,74,90,73,20,11,No,NA,2,3,8,Yes,No,2,Somewhat agree,4,1,7,8,5,9,6,3,2,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,1280,TRUE,R_r9IzlDPnmejlRkd,R_1hzfHbbgekLAxNe,gl,FR,NA,NA,NA,NA,NA,Male,Secondary,Unemployed,NA,Berber,Atheist/Non-religious,4,6,1,3,2,5,500 TND to 1400 TND,Ariana,Yes,Yes,Tunisia,Libyan Arab Jamahiriya,90,70,52,51,40,90,75,85,No,NA,5,3,2,Yes,No,40,Somewhat disagree,2,1,8,5,3,9,7,6,4,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,1119,TRUE,R_3MuEQjROW6kPuP6,R_tGRk9nlXXWf2byV,gl,FR,NA,NA,NA,NA,NA,Male,Postgraduate,Unemployed,NA,Arab,Muslim,1,4,5,3,2,6,0 to 500 TND,Siliana,Yes,No,NA,NA,49,76,0,0,0,1,0,0,No,NA,NA,NA,0,No,No,NA,Somewhat disagree,2,3,9,6,4,8,7,5,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,716,TRUE,R_3HNQSiIVoHFWp1o,R_1jHOVZm881Xh1J3,email,FR,NA,NA,NA,NA,NA,Male,Postgraduate,Other,NA,NA,Muslim,4,2,1,5,3,6,2800 TND to 5500 TND,Tataouine,No,NA,NA,NA,45,65,90,NA,50,NA,40,40,NA,Both statements are true OR neither is true.,4,4,5,No,No,NA,Somewhat agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,1958,TRUE,R_2XhQU04UJ5rZcDS,R_ANZPOXeJwhENqfv,email,FR,NA,NA,NA,NA,NA,Male,University,Employed,Employee,Arab,Muslim,1,5,2,6,4,3,1400 TND to 2800 TND,Gafsa,Yes,No,NA,NA,50,50,50,32,75,35,81,40,NA,NA,4,4,2,Yes,No,70,Strongly Agree,2,7,9,5,6,8,3,4,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,I agree
IP Address,100,1576,TRUE,R_12FmtrQbl97px8N,R_8ek51HHTLjOE2rL,gl,FR,NA,NA,NA,NA,NA,Male,Postgraduate,Pensioner/retired/disabled,NA,Arab,Muslim,1,2,6,3,4,5,1400 TND to 2800 TND,Nabeul,Yes,No,NA,NA,15,NA,30,85,100,23,82,100,NA,Both statements are true OR neither is true.,6,NA,10,Yes,No,40,Strongly disagree,4,3,7,5,2,9,8,6,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,676,TRUE,R_vSMJwtg79yBPJeN,R_33BvW4bmR8TwT3H,gl,FR,NA,NA,NA,NA,NA,Male,Postgraduate,Employed,Employee,Arab,Muslim,5,1,3,2,4,6,1400 TND to 2800 TND,Sidi Bouzid,Yes,No,NA,NA,57,58,16,22,100,75,5,0,NA,Both statements are true OR neither is true.,6,1,4,Yes,No,16,Strongly Agree,2,1,8,5,3,9,6,4,7,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,1079,TRUE,R_scgdLv6CLlO4fcZ,R_1N2NVkeDodphxQq,email,EN,NA,NA,NA,NA,NA,Male,Postgraduate,Other,NA,NA,NA,6,1,3,5,2,4,5500 TND to 13500 TND,Nabeul,Yes,Yes,Tunisia,Italy,0,85,20,45,90,80,69,75,NA,Both statements are true OR neither is true.,1,NA,1,Yes,No,NA,Somewhat disagree,6,7,5,4,3,9,8,2,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,EN,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,1492,TRUE,R_3MMuGDv1IKnk0Kw,R_0cgrp8DwIPanpDz,gl,FR,NA,NA,NA,NA,NA,Male,Secondary,Pensioner/retired/disabled,NA,Arab,Muslim,6,1,5,2,4,3,500 TND to 1400 TND,Jendouba,No,NA,NA,NA,50,NA,16,14,97,NA,87,92,NA,One of the two statements is true.,2,2,2,Yes,No,60,Somewhat agree,1,2,3,4,6,7,8,5,9,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,1140,TRUE,R_21oXFDnxi1bQrZC,R_UECv5fKazMwnzNf,email,AR,NA,NA,NA,NA,NA,Male,Postgraduate,Employed,Employee,Arab,Muslim,3,4,2,5,6,1,1400 TND to 2800 TND,Bizerte,Yes,No,NA,NA,55,90,52,33,64,60,27,85,NA,One of the two statements is true.,2,1,5,Yes,No,21,Somewhat agree,2,5,9,4,1,8,7,6,3,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,AR,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,I agree
IP Address,100,1050,TRUE,R_2s0IsQX9Z0aFv5P,R_0vae3Xy2ugsMbvj,gl,FR,NA,NA,NA,NA,NA,Female,Postgraduate,Other,NA,Berber,Muslim,4,5,3,1,6,2,2800 TND to 5500 TND,Ben Arous,Yes,No,NA,NA,10,81,91,91,100,45,71,44,No,NA,3,NA,7,Yes,No,NA,Somewhat agree,3,2,7,9,4,8,6,5,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,33265,TRUE,R_2AX4jwY4c9XtgWi,R_1q1Uz9wRLHnynWZ,email,EN,NA,NA,NA,NA,NA,Male,University,Pensioner/retired/disabled,NA,Arab,Muslim,4,2,3,1,6,5,5500 TND to 13500 TND,Sfax,Yes,No,NA,NA,NA,60,60,20,20,60,11,31,NA,Both statements are true OR neither is true.,2,NA,1,Yes,No,NA,Somewhat agree,3,5,8,6,2,9,7,4,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,EN,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,865,TRUE,R_1rxhrSKPHDy9qlC,R_2ab1ki6ltzGBD7h,email,FR,NA,NA,NA,NA,NA,Female,Postgraduate,Other,NA,Arab,Muslim,6,1,3,2,5,4,1400 TND to 2800 TND,Tunis,No,NA,NA,NA,30,29,NA,38,90,NA,29,30,No,NA,8,7,8,Yes,No,70,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,853,TRUE,R_1CBBhpOeTF3QGlV,R_3p0g3ff4R8mOrAc,gl,FR,NA,NA,NA,NA,NA,Male,University,Pensioner/retired/disabled,NA,Arab,Muslim,3,4,6,1,5,2,2800 TND to 5500 TND,Le Kef,No,NA,NA,NA,NA,NA,NA,71,NA,68,87,NA,NA,Both statements are true OR neither is true.,NA,NA,1,No,No,10,Somewhat agree,3,7,9,2,1,6,8,5,4,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,545,TRUE,R_1kMKGw3LcB4AmJq,R_2amETzqtJH2bJGL,gl,FR,NA,NA,NA,NA,NA,Male,Postgraduate,Other,NA,Berber,Muslim,1,2,6,5,3,4,1400 TND to 2800 TND,Sfax,Yes,No,NA,NA,60,71,30,65,40,30,10,0,NA,Both statements are true OR neither is true.,5,1,7,Yes,No,5,Somewhat agree,4,2,7,5,6,9,8,3,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,I agree
